Ensembl_ID,ext_gene,biotype,chr,WT.6dpf.1,WT.6dpf.4,pex5KO.6dpf.1,pex5KO.6dpf.2
ENSDARG00000004635,epha7,protein_coding,20,0,0.836143193,0,0
ENSDARG00000067626,ywhag1,protein_coding,5,4.228077007,1.36207273,1.323745211,4.07886732
ENSDARG00000026350,wasb,protein_coding,8,0,0.836143193,1.323745211,0
ENSDARG00000076518,mettl1,protein_coding,11,1.645629537,2.300520784,2.646399512,1.252490209
ENSDARG00000079238,trim59,protein_coding,15,0.773671072,0,0,0
ENSDARG00000103038,pik3r3a,protein_coding,2,0,2.300520784,0.808653096,1.252490209
ENSDARG00000095451,si:ch211-196l7.4,protein_coding,18,5.297161493,5.439777405,4.689410339,5.884255293
ENSDARG00000009342,txndc5,protein_coding,24,2.739181937,2.699751035,3.429010674,4.018612297
ENSDARG00000014428,ppp2r5d,protein_coding,13,3.925267496,4.310813217,3.617490216,3.88998269
ENSDARG00000025386,lsm14b,protein_coding,23,0,0,0.808653096,0
ENSDARG00000002523,hsdl2,protein_coding,10,4.333394553,4.750282091,5.549857029,5.260331481
ENSDARG00000100912,zgc:162297,protein_coding,7,0,0,0,0
ENSDARG00000004176,ulk4,protein_coding,16,1.274547371,1.36207273,0,0
ENSDARG00000012274,eif4e1c,protein_coding,13,0,1.36207273,0.808653096,0
ENSDARG00000099554,sec16b,protein_coding,6,0.773671072,1.36207273,0,0
ENSDARG00000004452,tardbpl,protein_coding,23,1.274547371,0.836143193,0.808653096,1.620016101
ENSDARG00000051926,plag1,protein_coding,7,3.354027365,2.513901711,3.429010674,2.545679527
ENSDARG00000052037,trim35-1,protein_coding,1,0,0,0.808653096,0
ENSDARG00000094894,tyrobp,protein_coding,16,0,0,0,0.758099792
ENSDARG00000095090,tspan37,protein_coding,2,2.577078717,2.699751035,2.809950102,1.620016101
ENSDARG00000077372,tfr1b,protein_coding,24,1.274547371,1.36207273,1.323745211,1.252490209
ENSDARG00000037334,wdr92,protein_coding,13,0,0,0,0
ENSDARG00000043482,b3gnt3.1,protein_coding,8,0,0,0,0
ENSDARG00000009443,zgc:92137,protein_coding,17,2.394428303,4.420687829,2.95683331,2.984154664
ENSDARG00000056087,ecrg4a,protein_coding,9,0,0.836143193,0,0
ENSDARG00000002391,tlcd1,protein_coding,21,1.645629537,0.836143193,0,0.758099792
ENSDARG00000103831,ankrd13c,protein_coding,11,4.172387395,3.146119373,3.526326225,4.297489465
ENSDARG00000045140,lcmt1,protein_coding,12,0.773671072,0,0,0.758099792
ENSDARG00000061328,cdon,protein_coding,18,1.940526903,3.584216412,2.809950102,2.545679527
ENSDARG00000094704,bcl2a,protein_coding,24,1.940526903,0,0,0
ENSDARG00000056651,gfra4a,protein_coding,13,2.185255295,0,0,2.707103416
ENSDARG00000009386,mpp4l,protein_coding,21,0,0,0,0.758099792
ENSDARG00000101733,fam168b,protein_coding,24,0,0.836143193,0,0
ENSDARG00000043066,nog2,protein_coding,24,0.773671072,0,0,0.758099792
ENSDARG00000097706,birc6-as2,antisense,17,0.773671072,0,0,0.758099792
ENSDARG00000075508,si:dkey-108k21.10,protein_coding,25,1.274547371,0,0.808653096,0
ENSDARG00000094677,si:dkey-92j12.5,protein_coding,1,0,0,0,0
ENSDARG00000018272,wdr33,protein_coding,2,5.297161493,5.119632511,4.957126013,4.805251211
ENSDARG00000104572,si:dkey-35h6.1,protein_coding,14,2.394428303,5.90437173,5.9158664,5.065628019
ENSDARG00000043644,vkorc1l1,protein_coding,5,2.185255295,3.012110973,1.702536188,2.155848877
ENSDARG00000055989,tmem161b,protein_coding,5,2.185255295,2.050008648,1.323745211,1.252490209
ENSDARG00000077257,timd4,protein_coding,21,1.274547371,1.36207273,2.250317981,1.252490209
ENSDARG00000070916,dnajc27,protein_coding,17,3.450828987,2.050008648,2.250317981,3.104986919
ENSDARG00000032849,ndrg1a,protein_coding,19,5.244124246,6.048268969,6.580424419,6.802217118
ENSDARG00000038977,slc25a24l,protein_coding,2,0,0,0,0
ENSDARG00000040698,plekha8,protein_coding,16,2.185255295,2.699751035,2.250317981,1.620016101
ENSDARG00000100292,fam166b,protein_coding,10,0,0,0,0
ENSDARG00000070985,mrps21,protein_coding,19,4.172387395,3.919805363,3.93356628,4.297489465
ENSDARG00000054690,si:dkey-166k12.1,protein_coding,19,0,0,0,0
ENSDARG00000018534,slc6a9,protein_coding,2,3.856256294,3.675710598,4.810274172,3.821094802
ENSDARG00000042630,hebp2,protein_coding,20,0.773671072,1.36207273,3.78416702,1.912667577
ENSDARG00000078270,CU467961.1,lincRNA,5,1.274547371,0.836143193,2.250317981,0.758099792
ENSDARG00000016188,SBNO2,protein_coding,22,4.05411215,4.310813217,2.95683331,3.104986919
ENSDARG00000096603,bmb,protein_coding,25,0.773671072,0,0,0.758099792
ENSDARG00000017490,cel.1,protein_coding,21,3.707463716,5.54057678,4.132137459,3.416523852
ENSDARG00000008263,mfsd4ab,protein_coding,23,0,0.836143193,0,0
ENSDARG00000029639,tomm70a,protein_coding,6,1.940526903,1.746662492,1.323745211,0
ENSDARG00000003165,nr2f6b,protein_coding,11,4.609830557,4.707562125,5.377993817,4.874881725
ENSDARG00000037781,acss2,protein_coding,23,1.274547371,0.836143193,0.808653096,0
ENSDARG00000020924,myo1ca,protein_coding,5,0,0,0,0.758099792
ENSDARG00000062636,fem1b,protein_coding,25,1.940526903,3.012110973,2.95683331,2.545679527
ENSDARG00000092067,atn1,protein_coding,16,0,0,0,0.758099792
ENSDARG00000005915,tcf3a,protein_coding,2,0,0,0.808653096,0
ENSDARG00000035132,rgs3b,protein_coding,5,1.274547371,0.836143193,2.250317981,1.620016101
ENSDARG00000061197,armc7,protein_coding,12,1.274547371,0.836143193,0,1.252490209
ENSDARG00000094112,slc22a21,protein_coding,21,0,0,1.702536188,0
ENSDARG00000061829,unc13a,protein_coding,22,0.773671072,0,0,0
ENSDARG00000028322,pex14,protein_coding,23,4.730429268,4.310813217,4.646762478,4.908475984
ENSDARG00000071644,si:dkey-19a16.7,protein_coding,22,1.940526903,2.513901711,0.808653096,2.363891357
ENSDARG00000060383,mmaa,protein_coding,1,1.274547371,1.746662492,0,2.155848877
ENSDARG00000087779,pum3,protein_coding,10,3.138447491,4.366796267,3.703234334,2.852269367
ENSDARG00000036041,f2,protein_coding,7,8.135954142,8.299704641,8.396408721,8.158860899
ENSDARG00000092131,AL954694.1,processed_transcript,5,0,0.836143193,0,0
ENSDARG00000100725,ephb4a,protein_coding,5,1.274547371,1.36207273,0.808653096,0
ENSDARG00000077926,si:dkey-48p11.3,protein_coding,4,1.274547371,2.050008648,2.461908937,2.363891357
ENSDARG00000099708,cacna1hb,protein_coding,1,0,0,0.808653096,0
ENSDARG00000030494,hjv,protein_coding,16,4.478223468,5.018404738,4.510688964,5.454775239
ENSDARG00000039352,pald1b,protein_coding,13,0,0,0.808653096,0
ENSDARG00000028275,sult1st1,protein_coding,8,2.394428303,1.36207273,2.809950102,3.216476388
ENSDARG00000056627,cxcl14,protein_coding,14,0,1.746662492,0,1.620016101
ENSDARG00000051861,pkp3a,protein_coding,25,3.354027365,5.274001216,4.921790521,4.192315613
ENSDARG00000105403,abcc6b.1,protein_coding,3,0,0,0,0.758099792
ENSDARG00000027495,elovl4b,protein_coding,23,0,0,0.808653096,0
ENSDARG00000058297,timm13,protein_coding,22,5.579981386,5.94171381,6.116725753,5.779217725
ENSDARG00000104940,ciao2a,protein_coding,25,3.541541838,2.699751035,2.95683331,4.395514265
ENSDARG00000093535,BX005309.1,processed_transcript,10,0,0,0,0
ENSDARG00000042409,RALGDS,protein_coding,8,0.773671072,1.36207273,0.808653096,0
ENSDARG00000055857,dop1b,protein_coding,9,4.11446149,3.012110973,3.526326225,2.155848877
ENSDARG00000025338,hagh,protein_coding,3,7.773809516,7.434414538,7.754557283,7.804687471
ENSDARG00000077666,evi5a,protein_coding,2,0,0,0,0
ENSDARG00000062532,washc2c,protein_coding,13,0,0,0,0
ENSDARG00000016010,nup107,protein_coding,4,2.577078717,3.012110973,2.461908937,2.155848877
ENSDARG00000092998,si:ch211-202f5.3,protein_coding,5,3.138447491,3.012110973,3.526326225,3.216476388
ENSDARG00000033251,osbpl3a,protein_coding,19,0,0,0,0
ENSDARG00000097512,BX649529.1,antisense,17,0.773671072,0,0,0
ENSDARG00000062204,sigirr,protein_coding,25,0.773671072,0.836143193,0,0.758099792
ENSDARG00000023299,snu13b,protein_coding,12,4.768488053,5.826656532,4.412275876,5.00480563
ENSDARG00000100170,pam,protein_coding,10,4.876987426,4.618129033,4.002838239,4.614880184
ENSDARG00000007285,mrpl57,protein_coding,17,2.577078717,2.300520784,2.809950102,2.707103416
ENSDARG00000052721,prim2,protein_coding,13,2.185255295,1.36207273,0.808653096,1.620016101
ENSDARG00000015955,cldnc,protein_coding,21,7.282587764,7.071420444,5.549857029,7.156928659
ENSDARG00000040027,osbpl10b,protein_coding,16,1.940526903,3.146119373,2.002271038,2.155848877
ENSDARG00000097553,BX908750.1,lincRNA,2,3.450828987,4.128515606,3.78416702,2.363891357
ENSDARG00000057586,sall3b,protein_coding,19,0,0,0,1.620016101
ENSDARG00000037238,smad5,protein_coding,14,1.274547371,2.050008648,2.250317981,1.252490209
ENSDARG00000088307,mrtfba,protein_coding,12,0,0,0,0
ENSDARG00000037259,ndufb6,protein_coding,1,5.39772229,5.634791017,5.764522745,5.605762395
ENSDARG00000020218,amfra,protein_coding,25,3.626886762,3.146119373,3.212153657,3.74875189
ENSDARG00000098681,CU207221.1,processed_transcript,22,3.017235177,3.268731171,2.809950102,3.319964727
ENSDARG00000032155,ppm1aa,protein_coding,13,2.185255295,3.381733771,2.809950102,2.545679527
ENSDARG00000101886,pdxdc1,protein_coding,3,2.739181937,2.699751035,2.809950102,3.88998269
ENSDARG00000063008,si:dkeyp-27e10.3,protein_coding,4,2.577078717,0,0,0.758099792
ENSDARG00000075670,rereb,protein_coding,6,1.645629537,1.36207273,0.808653096,0
ENSDARG00000004307,lypd6,protein_coding,9,0,0,0,1.252490209
ENSDARG00000074863,TMEM132C,protein_coding,21,0.773671072,0,0,0
ENSDARG00000092311,si:dkey-65b12.10,protein_coding,5,0,0,0,0.758099792
ENSDARG00000046133,b3galnt2,protein_coding,13,0,0,0,0
ENSDARG00000098497,hrasa,protein_coding,25,2.185255295,0,0,1.912667577
ENSDARG00000023591,nrbf2b,protein_coding,12,1.645629537,2.513901711,0,2.363891357
ENSDARG00000025301,gfap,protein_coding,3,0.773671072,0.836143193,0.808653096,2.155848877
ENSDARG00000006889,mpped2a,protein_coding,7,3.626886762,2.050008648,2.250317981,3.74875189
ENSDARG00000026829,cotl1,protein_coding,18,5.37323156,5.244420661,6.800661599,5.477336623
ENSDARG00000045159,zdhhc4,protein_coding,12,0.773671072,1.36207273,0.808653096,0
ENSDARG00000105463,CR352285.1,antisense,11,4.281696596,2.300520784,2.250317981,4.614880184
ENSDARG00000044155,mafaa,protein_coding,6,1.645629537,2.050008648,0,2.852269367
ENSDARG00000045401,mllt10,protein_coding,24,3.250260412,3.381733771,3.324652912,3.104986919
ENSDARG00000003169,magi1b,protein_coding,11,4.05411215,3.486524492,2.250317981,4.07886732
ENSDARG00000095918,si:ch211-274k16.9,protein_coding,22,0,0,0,0.758099792
ENSDARG00000076627,smg9,protein_coding,16,1.274547371,0.836143193,0.808653096,1.620016101
ENSDARG00000019549,cds1,protein_coding,5,0,0.836143193,0,0
ENSDARG00000023117,gopc,protein_coding,20,0,0.836143193,0,1.620016101
ENSDARG00000040730,wdr75,protein_coding,9,2.577078717,1.746662492,2.461908937,1.620016101
ENSDARG00000016302,upf1,protein_coding,2,2.394428303,3.146119373,2.809950102,3.104986919
ENSDARG00000039827,bbs5,protein_coding,9,1.645629537,0,0,0.758099792
ENSDARG00000054666,pgpep1,protein_coding,2,2.739181937,3.268731171,2.461908937,2.155848877
ENSDARG00000029088,guf1,protein_coding,14,2.394428303,2.699751035,2.250317981,2.155848877
ENSDARG00000089043,ptpn6,protein_coding,16,1.274547371,2.050008648,1.702536188,1.912667577
ENSDARG00000007576,crybb1l1,protein_coding,14,0,2.050008648,0,0
ENSDARG00000005162,tpm3,protein_coding,19,4.768488053,5.38660745,5.661178855,5.36082673
ENSDARG00000032802,ktn1,protein_coding,17,3.925267496,3.675710598,4.068935894,3.104986919
ENSDARG00000088390,nme4,protein_coding,3,6.428841576,6.240328781,5.241351886,5.917634487
ENSDARG00000067850,jund,protein_coding,2,3.450828987,3.381733771,3.09013428,3.672589002
ENSDARG00000029544,id2b,protein_coding,20,3.626886762,2.86436823,3.429010674,3.672589002
ENSDARG00000044422,acvr2ba,protein_coding,24,0,0,0,0
ENSDARG00000103667,gga3a,protein_coding,6,0.773671072,0.836143193,0,0
ENSDARG00000026875,tlcd3ba,protein_coding,3,1.274547371,0,0.808653096,1.252490209
ENSDARG00000078701,prdm13,protein_coding,16,0,0,0,0
ENSDARG00000007406,phox2a,protein_coding,15,1.274547371,2.300520784,2.809950102,2.363891357
ENSDARG00000091777,mapkap1,protein_coding,5,0.773671072,0,0,0
ENSDARG00000002396,cry-dash,protein_coding,24,4.523439657,4.252569766,5.090401152,5.00480563
ENSDARG00000074589,rin2,protein_coding,13,4.11446149,3.919805363,4.068935894,4.136706324
ENSDARG00000007359,UBL4A,protein_coding,8,2.394428303,1.36207273,1.323745211,2.984154664
ENSDARG00000037142,C14H4orf47,protein_coding,14,0,0,0,0
ENSDARG00000014545,golim4b,protein_coding,2,0.773671072,1.36207273,0,0.758099792
ENSDARG00000101028,fnbp1b,protein_coding,21,0,0,0,0
ENSDARG00000093954,si:dkey-9i23.16,protein_coding,1,0,0,0,0
ENSDARG00000091905,si:dkey-108k21.21,protein_coding,25,0.773671072,0,0,0.758099792
ENSDARG00000105061,si:ch73-261i21.5,protein_coding,10,0,0.836143193,2.250317981,1.252490209
ENSDARG00000021137,adgrv1,protein_coding,5,0.773671072,0,0.808653096,0
ENSDARG00000056633,fgf13b,protein_coding,10,4.333394553,2.050008648,3.212153657,3.821094802
ENSDARG00000000567,znf281a,protein_coding,3,3.450828987,2.86436823,2.461908937,3.416523852
ENSDARG00000074776,tmem154,protein_coding,1,0.773671072,1.36207273,0,0
ENSDARG00000079027,chsy1,protein_coding,7,1.940526903,0.836143193,1.323745211,0
ENSDARG00000037883,prcp,protein_coding,15,2.185255295,1.746662492,2.002271038,1.620016101
ENSDARG00000077060,rbm6,protein_coding,6,3.354027365,2.699751035,3.09013428,2.707103416
ENSDARG00000098112,btc,protein_coding,21,0.773671072,0,0.808653096,0
ENSDARG00000091418,snx17,protein_coding,20,1.940526903,2.050008648,2.646399512,1.252490209
ENSDARG00000071032,pnkd,protein_coding,6,0,0,0.808653096,0
ENSDARG00000019302,mid1ip1b,protein_coding,22,6.317723958,7.121095398,8.104991921,7.382864117
ENSDARG00000099593,r3hcc1,protein_coding,10,1.645629537,1.36207273,0.808653096,1.620016101
ENSDARG00000009470,hnf1a,protein_coding,8,2.185255295,2.050008648,2.250317981,2.363891357
ENSDARG00000038563,pitrm1,protein_coding,2,2.394428303,1.746662492,3.324652912,2.852269367
ENSDARG00000102710,CR848032.2,lincRNA,7,0,0,0,0
ENSDARG00000006031,abat,protein_coding,3,7.778479808,7.466796216,8.143846313,7.745505061
ENSDARG00000016630,tprb,protein_coding,20,1.274547371,0,2.809950102,1.912667577
ENSDARG00000003311,pank2,protein_coding,13,2.185255295,1.36207273,2.809950102,2.707103416
ENSDARG00000095459,si:ch211-191j22.3,protein_coding,21,2.577078717,2.300520784,2.461908937,2.363891357
ENSDARG00000017798,bcor,protein_coding,22,2.739181937,2.513901711,0.808653096,1.912667577
ENSDARG00000061691,qpctla,protein_coding,18,1.940526903,2.513901711,2.250317981,2.155848877
ENSDARG00000058115,fgfr2,protein_coding,13,3.783777374,3.761746742,3.93356628,3.216476388
ENSDARG00000042120,C20H1orf112,protein_coding,20,0.773671072,1.746662492,0,0
ENSDARG00000056386,TMC1,protein_coding,5,0,1.36207273,0.808653096,0
ENSDARG00000042533,gstm.1,protein_coding,8,6.355722072,7.096471712,7.190358581,7.447138209
ENSDARG00000020581,otofb,protein_coding,17,0.773671072,0,1.323745211,0
ENSDARG00000040190,qdpra,protein_coding,14,8.768163495,8.814342406,8.751213073,8.718659676
ENSDARG00000055459,dlgap3,protein_coding,19,0,0,0,1.252490209
ENSDARG00000093058,STMP1,protein_coding,4,5.987459089,6.474928645,6.236606746,6.280400218
ENSDARG00000096614,si:dkey-182i3.10,protein_coding,15,0.773671072,0.836143193,0,0
ENSDARG00000005320,nipsnap1,protein_coding,5,5.536529462,5.679687053,5.951345514,5.605762395
ENSDARG00000042833,rffl,protein_coding,15,0,0,0.808653096,0
ENSDARG00000058799,mybpha,protein_coding,23,0.773671072,1.36207273,2.250317981,0
ENSDARG00000013240,zgc:172271,protein_coding,6,0.773671072,0,0,0
ENSDARG00000037406,wdr19,protein_coding,1,0,0.836143193,0,0
ENSDARG00000036911,scamp1,protein_coding,21,0.773671072,0.836143193,0,0.758099792
ENSDARG00000102415,scinla,protein_coding,6,0,0,0,0
ENSDARG00000056609,atad1b,protein_coding,12,0,0,1.323745211,0
ENSDARG00000075536,cpne1,protein_coding,11,3.138447491,3.268731171,3.324652912,3.104986919
ENSDARG00000019791,prmt3,protein_coding,7,3.250260412,4.191875668,3.860799679,2.984154664
ENSDARG00000099843,nedd4a,protein_coding,18,1.645629537,2.300520784,2.95683331,2.852269367
ENSDARG00000041811,rps25,protein_coding,10,8.251316794,8.821872495,8.908407955,8.739808889
ENSDARG00000015070,pola2,protein_coding,8,0,1.36207273,1.323745211,1.252490209
ENSDARG00000103479,ptprfa,protein_coding,6,3.017235177,0.836143193,1.702536188,1.620016101
ENSDARG00000041065,hspb1,protein_coding,5,3.250260412,3.584216412,3.09013428,2.984154664
ENSDARG00000014137,picalmb,protein_coding,15,4.567281664,4.062244574,4.002838239,4.874881725
ENSDARG00000030157,mybpc2a,protein_coding,3,2.185255295,2.699751035,1.702536188,1.620016101
ENSDARG00000089795,sertad4,protein_coding,13,0.773671072,0.836143193,0,0
ENSDARG00000041887,sf3a1,protein_coding,8,4.11446149,3.992782157,3.860799679,4.192315613
ENSDARG00000045437,slc35b3,protein_coding,24,0,0.836143193,1.702536188,2.155848877
ENSDARG00000034229,kcnip3a,processed_transcript,8,1.940526903,2.050008648,0,1.912667577
ENSDARG00000101393,si:dkey-31g6.6,protein_coding,6,0,0,0.808653096,0
ENSDARG00000018973,clptm1,protein_coding,15,0,0,0,0
ENSDARG00000101798,or130-1,protein_coding,15,0,0,1.323745211,0.758099792
ENSDARG00000056480,cpvl,protein_coding,16,3.707463716,3.268731171,3.429010674,3.88998269
ENSDARG00000077371,kcnk15,protein_coding,23,0.773671072,0,0,0
ENSDARG00000094149,BX323875.1,processed_transcript,9,0,0.836143193,0,0
ENSDARG00000017775,atp5mc3a,protein_coding,9,6.992217639,7.260614729,7.803913596,7.503183862
ENSDARG00000008485,lrp3,protein_coding,7,0,0,0,0.758099792
ENSDARG00000016260,fxr2,protein_coding,7,0.773671072,0,0.808653096,0
ENSDARG00000094874,si:dkey-258f14.2,protein_coding,8,0,0,0.808653096,0
ENSDARG00000051793,zgc:113426,protein_coding,25,1.274547371,0,0,1.252490209
ENSDARG00000105088,tenm4,protein_coding,15,2.185255295,0.836143193,0.808653096,1.912667577
ENSDARG00000070930,cart1,protein_coding,22,2.185255295,2.513901711,2.002271038,2.155848877
ENSDARG00000021120,ndc1,protein_coding,2,2.884896928,3.146119373,2.809950102,2.363891357
ENSDARG00000095754,si:dkey-234h16.7,protein_coding,5,3.138447491,2.513901711,1.702536188,2.707103416
ENSDARG00000100731,zgc:101540,protein_coding,25,4.805568586,4.791773363,4.557487418,5.23407446
ENSDARG00000091127,klf15,protein_coding,23,6.698970007,6.96662471,6.730919182,6.34316511
ENSDARG00000062828,si:ch73-171o20.1,protein_coding,19,0.773671072,0,0,0
ENSDARG00000042933,bloc1s6,protein_coding,18,3.017235177,3.486524492,3.212153657,3.74875189
ENSDARG00000069833,rhbdl2,protein_coding,16,0,0.836143193,0.808653096,0
ENSDARG00000092696,cyp11a2,protein_coding,25,0,0,0,0
ENSDARG00000004561,prkcg,protein_coding,16,0,0,0,0.758099792
ENSDARG00000057556,rpl17,protein_coding,21,7.578762842,7.812512806,7.544107635,7.678932186
ENSDARG00000075299,prxl2c,protein_coding,8,0.773671072,0,2.002271038,0.758099792
ENSDARG00000103424,si:dkey-13m3.2,protein_coding,15,0.773671072,0,0,0
ENSDARG00000100481,smg6,protein_coding,10,3.138447491,4.252569766,3.617490216,3.216476388
ENSDARG00000092074,hcst,protein_coding,16,0,0,0,0.758099792
ENSDARG00000105201,adcyap1r1a,protein_coding,2,4.172387395,1.36207273,0,2.984154664
ENSDARG00000001712,si:ch211-247n2.1,protein_coding,11,0.773671072,0,0,0
ENSDARG00000037071,rps26,protein_coding,23,7.578762842,7.664018273,7.628720788,7.85724304
ENSDARG00000016399,riok1,protein_coding,2,3.017235177,2.699751035,2.461908937,2.363891357
ENSDARG00000039969,akirin1,protein_coding,16,0,0.836143193,2.250317981,2.155848877
ENSDARG00000022438,cox6a1,protein_coding,8,8.271335583,8.241001706,8.657655781,8.843313112
ENSDARG00000063126,gusb,protein_coding,5,7.062833174,7.832531552,7.526572777,6.871990736
ENSDARG00000101199,rbp4,protein_coding,12,13.71588602,13.34347214,13.920539,14.02185927
ENSDARG00000096778,AL928920.3,antisense,20,0,0,0,0
ENSDARG00000036687,bcl9,protein_coding,1,1.940526903,1.36207273,2.461908937,0.758099792
ENSDARG00000034777,txn2,protein_coding,3,4.691339212,4.909534641,5.617675383,5.542978062
ENSDARG00000005230,ssr2,protein_coding,19,9.338644658,8.760501714,9.654523717,9.425053735
ENSDARG00000057644,adam8b,protein_coding,12,0.773671072,0,0,0
ENSDARG00000021184,rbfox1l,protein_coding,16,1.940526903,1.36207273,2.95683331,1.620016101
ENSDARG00000077227,fbxl6,protein_coding,19,0.773671072,0.836143193,0,1.252490209
ENSDARG00000028222,itgb8,protein_coding,19,1.274547371,0,0,1.252490209
ENSDARG00000016835,tcirg1a,protein_coding,1,2.739181937,2.300520784,2.461908937,3.416523852
ENSDARG00000055066,zdhhc20a,protein_coding,10,0,0,0,0
ENSDARG00000079105,mhc2dab,protein_coding,8,0,1.36207273,1.323745211,1.252490209
ENSDARG00000070461,CDIN1,protein_coding,17,0,0,0,0.758099792
ENSDARG00000074829,rasip1,protein_coding,16,0,0,1.702536188,1.620016101
ENSDARG00000094366,si:dkey-260g12.1,protein_coding,16,1.940526903,1.36207273,0,0
ENSDARG00000008784,prpf4ba,protein_coding,2,0.773671072,1.36207273,1.323745211,1.620016101
ENSDARG00000076056,IYD,protein_coding,23,3.856256294,4.062244574,2.461908937,2.852269367
ENSDARG00000091304,card19,protein_coding,11,1.940526903,0,2.461908937,1.620016101
ENSDARG00000105465,BX005228.2,processed_transcript,14,1.645629537,2.050008648,2.002271038,2.545679527
ENSDARG00000096021,BX005012.3,lincRNA,16,0,0.836143193,0,0
ENSDARG00000040463,slc25a51b,protein_coding,14,1.274547371,2.300520784,2.002271038,2.984154664
ENSDARG00000039979,tecrl2b,protein_coding,2,0.773671072,0,0,0
ENSDARG00000059388,bdh1,protein_coding,24,1.274547371,1.36207273,0.808653096,2.852269367
ENSDARG00000006332,snx14,protein_coding,20,2.185255295,1.36207273,0.808653096,1.912667577
ENSDARG00000025808,taf5l,protein_coding,1,0,0.836143193,0,0
ENSDARG00000030479,hmgb1b,protein_coding,15,4.691339212,2.699751035,1.323745211,4.655017133
ENSDARG00000002249,tbxas1,protein_coding,18,1.274547371,2.86436823,1.702536188,1.252490209
ENSDARG00000005221,desmb,protein_coding,6,0,0,0,0
